Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.463792                1.759280               -1.945969                0.501105                0.500638
1                       219.796849                0.244604               1.504225                0.501326                0.501301
2                       217.716110                -0.909669               0.568548                0.497376                0.497751
