Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       214.830054                1.578736               -0.199630                0.499634                0.502424
1                       219.213053                0.334260               1.026622                0.501377                0.499860
2                       222.946466                -0.818781               -0.700187                0.497527                0.499291
