Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       160.043460                1.915083               1.187649                0.499836                0.501064
1                       213.162745                -0.823878               -0.997590                0.500411                0.500685
2                       283.781980                0.003010               -0.063255                0.501518                0.500971
