Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.609786                1.773680               0.249295                0.498838                0.502831
1                       219.325120                -0.050211               -0.304139                0.499070                0.499864
2                       219.060061                -0.629255               0.181649                0.500704                0.499020
