Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.064542                0.636847               0.023184                0.501728                0.499723
1                       220.804531                0.011106               0.762469                0.501926                0.501091
2                       218.120428                0.446262               -0.658848                0.500401                0.501420
