Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       212.405139                1.326026               -0.730432                0.497860                0.501948
1                       219.963322                0.080497               2.353549                0.499470                0.497954
2                       224.614353                -0.312309               -1.496312                0.503139                0.500270
