Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.663749                2.351973               -0.062996                0.502884                0.499507
1                       220.272110                -0.483754               0.495234                0.502456                0.500032
2                       217.046873                -0.774004               -0.305433                0.500586                0.503265
