Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.573437                1.727206               0.837980                0.498863                0.499088
1                       219.753985                -0.721014               -0.552909                0.500221                0.497710
2                       219.660909                0.088023               -0.158266                0.501942                0.502130
