Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       216.980327                2.140745               -0.750702                0.502901                0.496886
1                       218.857271                -0.529536               1.003071                0.499552                0.498608
2                       221.151725                -0.516994               -0.125564                0.499954                0.501328
