Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       212.884706                1.162451               0.359785                0.500154                0.500283
1                       220.463668                0.303511               1.990146                0.502001                0.502330
2                       223.634258                -0.371748               -2.223127                0.500658                0.496334
