Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       183.981435                2.103608               1.458819                0.497272                0.500620
1                       217.589171                -0.254379               -1.332059                0.498746                0.500592
2                       255.412399                -0.755015               0.000045                0.500151                0.501407
