Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.660239                0.838812               -2.076583                0.500202                0.499873
1                       219.367772                0.337944               3.131923                0.502491                0.500818
2                       218.937591                -0.082541               -0.928535                0.500015                0.499573
