Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.218616                0.518236               1.407636                0.501357                0.501471
1                       219.683422                0.214103               -1.044714                0.498777                0.499783
2                       218.090011                0.361875               -0.236117                0.497915                0.499518
