Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.094966                1.205153               -0.193729                0.501616                0.498255
1                       220.990094                -0.289335               0.916437                0.499924                0.502202
2                       217.903147                0.178397               -0.595903                0.500725                0.500873
