Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.292559                0.317478               -0.547546                0.501434                0.498938
1                       219.632581                0.743329               0.067793                0.499498                0.501145
2                       218.059635                0.033408               0.606558                0.499735                0.497976
