Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.383328                1.278573               0.455180                0.500972                0.498956
1                       219.542475                0.785697               0.095820                0.499892                0.499534
2                       219.065447                -0.970055               -0.424196                0.502741                0.499982
