Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.188183                0.211851               1.410318                0.501859                0.498433
1                       219.579225                0.434645               -0.624531                0.501870                0.498552
2                       218.225150                0.447719               -0.658983                0.497220                0.501918
