Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.559618                1.596028               -0.658064                0.499867                0.500667
1                       219.811824                0.476607               0.145100                0.498737                0.502223
2                       218.618589                -0.978421               0.639769                0.499402                0.501895
