Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.603341                -0.190023               -0.416158                0.499503                0.500646
1                       219.847141                0.581134               0.896202                0.497709                0.497977
2                       219.546118                0.703103               -0.353239                0.498806                0.501337
