Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       215.045101                1.717749               0.125269                0.499153                0.503287
1                       219.111265                0.238464               0.474866                0.500416                0.499176
2                       222.834441                -0.861999               -0.473331                0.499523                0.497820
