Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.239091                1.298834               -0.254740                0.498033                0.500389
1                       219.912167                0.505885               0.325100                0.496507                0.500397
2                       217.839464                -0.710504               0.056444                0.500400                0.499809
