Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.153918                1.225549               -0.725788                0.497919                0.500005
1                       218.398703                0.347788               1.715305                0.499488                0.499268
2                       218.438189                -0.479122               -0.862712                0.500782                0.501735
