Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.469651                2.215279               -0.557374                0.500540                0.498966
1                       220.568981                -0.591720               0.989691                0.499063                0.498989
2                       216.945450                -0.529345               -0.305512                0.500412                0.498884
