Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.110428                0.613864               -1.280103                0.500312                0.501158
1                       218.688787                0.955403               1.004896                0.499443                0.501225
2                       220.191000                -0.475053               0.402012                0.500403                0.501727
