Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       186.340714                2.049185               1.559217                0.499741                0.500557
1                       217.676652                0.244128               -1.535711                0.501072                0.498933
2                       252.965924                -1.199099               0.103299                0.500281                0.499774
