Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       136.808637                1.146831               1.023655                0.499324                0.501988
1                       208.257332                -0.027480               -1.090394                0.501510                0.501308
2                       311.925411                -0.025136               0.193543                0.502131                0.499721
