Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.609656                0.088378               0.609138                0.498861                0.500332
1                       219.657178                1.574256               0.178639                0.500634                0.498385
2                       219.727980                -0.568420               -0.660972                0.499886                0.501872
