Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.407211                1.357335               0.305020                0.499571                0.501232
1                       219.298917                1.090433               -0.252922                0.500084                0.499591
2                       219.281952                -1.353554               0.074707                0.503970                0.499786
