Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.277685                1.308887               -0.243690                0.498986                0.496744
1                       219.596922                0.923888               0.758784                0.499771                0.501084
2                       218.109164                -1.138561               -0.388289                0.500904                0.502747
