Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.520418                1.454615               0.037354                0.499165                0.500240
1                       219.795497                0.517401               0.965942                0.500848                0.500071
2                       219.676287                -0.877801               -0.876491                0.498524                0.500980
