Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.089397                1.131809               -1.221246                0.499154                0.498802
1                       217.602759                0.816473               1.578875                0.500219                0.500033
2                       219.296672                -0.854068               -0.230824                0.500621                0.500425
