Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.949467                0.171740               -0.394762                0.501604                0.498747
1                       219.840489                0.124059               1.056772                0.500371                0.500084
2                       219.206885                0.798416               -0.535206                0.497868                0.500423
