Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.061310                -0.467344               -0.809797                0.499516                0.498889
1                       219.849839                0.844421               1.617904                0.498559                0.502773
2                       219.081161                0.717138               -0.681302                0.496823                0.498941
