Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.211596                0.634714               0.026849                0.500601                0.501059
1                       218.877125                -0.036796               -0.548479                0.497012                0.500637
2                       218.906883                0.496297               0.648434                0.501516                0.498343
