Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.668179                1.454499               0.401467                0.500588                0.497948
1                       219.950206                -0.836589               -0.468479                0.501201                0.497140
2                       219.373836                0.476305               0.193817                0.501751                0.499250
