Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       214.282821                1.428260               -0.133685                0.501889                0.498352
1                       219.068562                -0.312496               1.332607                0.499177                0.499882
2                       223.637594                -0.021550               -1.072118                0.499982                0.499698
