Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.551440                1.602662               -1.978395                0.500578                0.500536
1                       219.544011                0.414748               1.649424                0.501055                0.501015
2                       217.881842                -0.923195               0.455775                0.500639                0.499392
