Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.913196                0.265006               -0.947739                0.500469                0.501234
1                       219.187123                0.356519               1.123444                0.500280                0.502432
2                       219.894935                0.472689               -0.048900                0.498494                0.497552
