Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.973539                0.739144               -0.155862                0.500275                0.498692
1                       218.830820                0.237239               -0.546986                0.499778                0.500539
2                       219.193639                0.117832               0.829653                0.499280                0.500360
