Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.347140                0.315992               -0.563789                0.499820                0.500437
1                       219.825693                0.422268               0.023769                0.498193                0.499694
2                       218.818442                0.355954               0.666825                0.499429                0.500843
