Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       175.961473                2.088494               1.593078                0.499204                0.498577
1                       216.060559                -0.557700               -1.261650                0.500869                0.498855
2                       264.959314                -0.436579               -0.204623                0.499576                0.498812
