Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.464114                1.778925               -1.213625                0.499265                0.499737
1                       219.980890                0.115203               -0.089956                0.500512                0.501131
2                       218.541465                -0.799913               1.430386                0.500743                0.500076
