Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.366608                1.461754               -0.314930                0.501029                0.498709
1                       219.915377                0.400817               0.816643                0.500072                0.500781
2                       217.703665                -0.768356               -0.374908                0.499630                0.501248
