Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       174.734723                2.192572               1.369999                0.498759                0.499999
1                       215.931748                -0.548870               -0.960703                0.503713                0.500913
2                       266.315750                -0.549487               -0.282492                0.498872                0.498224
