Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       188.597913                2.190129               1.411788                0.498645                0.500027
1                       218.179218                0.226677               -2.183584                0.500265                0.500902
2                       250.198887                -1.322592               0.898601                0.497910                0.500854
