Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.641440                2.347530               -1.005767                0.500233                0.501935
1                       219.472695                -0.200049               1.178485                0.500422                0.500171
2                       219.871845                -1.053266               -0.045913                0.499997                0.498162
