Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.119210                1.731019               -1.197649                0.500774                0.501321
1                       219.036627                -0.358771               0.974332                0.499451                0.500856
2                       220.835733                -0.278033               0.350122                0.500412                0.498979
