Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       203.455634                0.936566               1.496798                0.500369                0.500141
1                       218.579383                -0.131013               0.084314                0.500952                0.501275
2                       234.954055                0.288662               -1.454308                0.499798                0.501597
