Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.488021                1.713767               -1.066167                0.501123                0.501050
1                       218.854328                -0.400305               1.087420                0.499052                0.500877
2                       220.648639                -0.219247               0.105551                0.500982                0.498915
