Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.944126                1.058315               -0.214144                0.498838                0.500013
1                       218.954819                -0.359116               -0.212078                0.500853                0.501915
2                       219.097989                0.395016               0.553027                0.501322                0.499651
