Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.952960                0.114646               -0.798571                0.500973                0.500391
1                       219.388634                0.524643               0.379416                0.501723                0.498232
2                       218.647105                0.454925               0.545960                0.499461                0.500611
