Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       206.223585                0.963339               0.853591                0.501473                0.500151
1                       218.772135                -0.371810               0.211509                0.497515                0.502189
2                       231.997795                0.502686               -0.938295                0.500506                0.500537
