Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.139580                1.214931               0.373774                0.500569                0.500437
1                       219.523872                0.524508               -0.261299                0.499255                0.498210
2                       219.333710                -0.645224               0.014330                0.498152                0.500252
