Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       173.836878                2.069926               1.477438                0.500980                0.500096
1                       215.861806                -0.390265               -1.028090                0.502629                0.503575
2                       267.282386                -0.585447               -0.322543                0.499046                0.498986
