Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       210.027889                1.325627               0.035853                0.500116                0.501061
1                       220.532224                -0.353945               1.331285                0.498848                0.499660
2                       226.431899                0.122532               -1.240334                0.502485                0.498730
