Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.636583                1.810800               -1.200478                0.500201                0.500597
1                       218.960336                -0.336794               1.056846                0.498157                0.501164
2                       220.393385                -0.379791               0.270436                0.500164                0.498485
