Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.299958                1.402212               -0.000163                0.501414                0.500866
1                       218.885439                0.722502               1.028649                0.499158                0.500194
2                       218.793524                -1.030500               -0.901681                0.498356                0.499408
