Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       215.386172                1.845065               -0.072026                0.500235                0.502478
1                       219.036988                0.151902               0.415249                0.500365                0.501235
2                       222.568816                -0.902752               -0.216418                0.501147                0.501178
