Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.182036                1.541150               -0.293058                0.499910                0.498485
1                       219.728268                -0.493512               0.356873                0.500050                0.498866
2                       219.082613                0.046577               0.062990                0.499197                0.497466
