Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.320755                0.435986               1.407541                0.501785                0.497372
1                       219.481429                0.285351               -0.501014                0.500909                0.501419
2                       218.190157                0.372877               -0.779722                0.500259                0.499469
