Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.039682                0.550215               0.265993                0.501725                0.498403
1                       219.576255                0.360390               0.897981                0.501334                0.499373
2                       218.375515                0.183610               -1.037170                0.502791                0.498377
