Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.334390                0.722432               -0.000635                0.498509                0.499948
1                       219.455011                -0.367380               -1.640029                0.497640                0.497500
2                       219.197528                0.739162               1.767469                0.498955                0.501357
