Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.969015                -0.008166               1.817105                0.500546                0.498985
1                       219.125336                1.249090               -0.311183                0.501054                0.498966
2                       217.893830                -0.146710               -1.379117                0.499389                0.499973
