Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       206.305733                0.816958               0.831156                0.501832                0.501664
1                       218.947860                -0.345114               0.259843                0.497707                0.498654
2                       231.739526                0.622370               -0.964194                0.499695                0.498313
